,Unnamed: 0,location,capital,lat,lon,year,month,new_cases,date,richter,date-2
1217,1217,British Virgin Islands,Road Town,18.27,-64.37,2021,6,1520,6/1/2021,4,21-Jun
1218,1218,British Virgin Islands,Road Town,18.27,-64.37,2021,7,13530,7/1/2021,5,21-Jul
1219,1219,British Virgin Islands,Road Town,18.27,-64.37,2021,8,670,8/1/2021,3,21-Aug
1220,1220,British Virgin Islands,Road Town,18.27,-64.37,2021,9,3850,9/1/2021,4,21-Sep
1221,1221,British Virgin Islands,Road Town,18.27,-64.37,2021,10,30,10/1/2021,2,21-Oct
1222,1222,British Virgin Islands,Road Town,18.27,-64.37,2021,11,280,11/1/2021,3,21-Nov
1223,1223,British Virgin Islands,Road Town,18.27,-64.37,2021,12,10220,12/1/2021,5,21-Dec
1224,1224,British Virgin Islands,Road Town,18.27,-64.37,2022,1,9420,1/1/2022,4,22-Jan
1225,1225,British Virgin Islands,Road Town,18.27,-64.37,2022,2,880,2/1/2022,3,22-Feb
1226,1226,British Virgin Islands,Road Town,18.27,-64.37,2022,3,3770,3/1/2022,4,22-Mar
1227,1227,British Virgin Islands,Road Town,18.27,-64.37,2022,4,1930,4/1/2022,4,22-Apr
1228,1228,British Virgin Islands,Road Town,18.27,-64.37,2022,5,1920,5/1/2022,4,22-May
1229,1229,British Virgin Islands,Road Town,18.27,-64.37,2022,6,7640,6/1/2022,4,22-Jun
1230,1230,British Virgin Islands,Road Town,18.27,-64.37,2022,7,70,7/1/2022,2,22-Jul
1231,1231,British Virgin Islands,Road Town,18.27,-64.37,2022,8,1840,8/1/2022,4,22-Aug
1232,1232,British Virgin Islands,Road Town,18.27,-64.37,2022,9,1510,9/1/2022,4,22-Sep
1233,1233,British Virgin Islands,Road Town,18.27,-64.37,2022,10,0,10/1/2022,0,22-Oct
1234,1234,British Virgin Islands,Road Town,18.27,-64.37,2022,11,5570,11/1/2022,4,22-Nov
1235,1235,British Virgin Islands,Road Town,18.27,-64.37,2022,12,3580,12/1/2022,4,22-Dec
1236,1236,British Virgin Islands,Road Town,18.27,-64.37,2023,1,0,1/1/2023,0,23-Jan
1237,1237,British Virgin Islands,Road Town,18.27,-64.37,2023,2,0,2/1/2023,0,23-Feb
1238,1238,British Virgin Islands,Road Town,18.27,-64.37,2023,3,0,3/1/2023,0,23-Mar
1239,1239,British Virgin Islands,Road Town,18.27,-64.37,2023,4,0,4/1/2023,0,23-Apr
1240,1240,British Virgin Islands,Road Town,18.27,-64.37,2023,5,0,5/1/2023,0,23-May
1241,1241,British Virgin Islands,Road Town,18.27,-64.37,2023,6,0,6/1/2023,0,23-Jun
1242,1242,British Virgin Islands,Road Town,18.27,-64.37,2023,7,0,7/1/2023,0,23-Jul
1243,1243,British Virgin Islands,Road Town,18.27,-64.37,2023,8,0,8/1/2023,0,23-Aug
1244,1244,British Virgin Islands,Road Town,18.27,-64.37,2023,9,0,9/1/2023,0,23-Sep
1245,1245,British Virgin Islands,Road Town,18.27,-64.37,2023,10,0,10/1/2023,0,23-Oct
1246,1246,British Virgin Islands,Road Town,18.27,-64.37,2023,11,0,11/1/2023,0,23-Nov
1247,1247,British Virgin Islands,Road Town,18.27,-64.37,2023,12,0,12/1/2023,0,23-Dec
1248,1248,Brunei,Bandar Seri Begawan,4.52,115,2020,1,30,1/1/2020,2,20-Jan
1249,1249,Brunei,Bandar Seri Begawan,4.52,115,2020,2,20,2/1/2020,2,20-Feb
1250,1250,Brunei,Bandar Seri Begawan,4.52,115,2020,3,1200,3/1/2020,4,20-Mar
1251,1251,Brunei,Bandar Seri Begawan,4.52,115,2020,4,30,4/1/2020,2,20-Apr
1252,1252,Brunei,Bandar Seri Begawan,4.52,115,2020,5,0,5/1/2020,0,20-May
1253,1253,Brunei,Bandar Seri Begawan,4.52,115,2020,6,10,6/1/2020,2,20-Jun
1254,1254,Brunei,Bandar Seri Begawan,4.52,115,2020,7,30,7/1/2020,2,20-Jul
1255,1255,Brunei,Bandar Seri Begawan,4.52,115,2020,8,30,8/1/2020,2,20-Aug
1256,1256,Brunei,Bandar Seri Begawan,4.52,115,2020,9,20,9/1/2020,2,20-Sep
1257,1257,Brunei,Bandar Seri Begawan,4.52,115,2020,10,30,10/1/2020,2,20-Oct
1258,1258,Brunei,Bandar Seri Begawan,4.52,115,2020,11,120,11/1/2020,3,20-Nov
1259,1259,Brunei,Bandar Seri Begawan,4.52,115,2020,12,50,12/1/2020,2,20-Dec
1260,1260,Brunei,Bandar Seri Begawan,4.52,115,2021,1,5380,1/1/2021,4,21-Jan
1261,1261,Brunei,Bandar Seri Begawan,4.52,115,2021,2,1810,2/1/2021,4,21-Feb
1262,1262,Brunei,Bandar Seri Begawan,4.52,115,2021,3,3260,3/1/2021,4,21-Mar
1263,1263,Brunei,Bandar Seri Begawan,4.52,115,2021,4,7060,4/1/2021,4,21-Apr
1264,1264,Brunei,Bandar Seri Begawan,4.52,115,2021,5,1740,5/1/2021,4,21-May
1265,1265,Brunei,Bandar Seri Begawan,4.52,115,2021,6,7080,6/1/2021,4,21-Jun
1266,1266,Brunei,Bandar Seri Begawan,4.52,115,2021,7,3050,7/1/2021,4,21-Jul
1267,1267,Brunei,Bandar Seri Begawan,4.52,115,2021,8,25560,8/1/2021,5,21-Aug
1268,1268,Brunei,Bandar Seri Begawan,4.52,115,2021,9,34380,9/1/2021,5,21-Sep
1269,1269,Brunei,Bandar Seri Begawan,4.52,115,2021,10,42390,10/1/2021,5,21-Oct
1270,1270,Brunei,Bandar Seri Begawan,4.52,115,2021,11,14760,11/1/2021,5,21-Nov
1271,1271,Brunei,Bandar Seri Begawan,4.52,115,2021,12,6840,12/1/2021,4,21-Dec
1272,1272,Brunei,Bandar Seri Begawan,4.52,115,2022,1,66330,1/1/2022,5,22-Jan
1273,1273,Brunei,Bandar Seri Begawan,4.52,115,2022,2,548620,2/1/2022,6,22-Feb
1274,1274,Brunei,Bandar Seri Begawan,4.52,115,2022,3,314610,3/1/2022,6,22-Mar
1275,1275,Brunei,Bandar Seri Begawan,4.52,115,2022,4,130490,4/1/2022,6,22-Apr
1276,1276,Brunei,Bandar Seri Begawan,4.52,115,2022,5,114700,5/1/2022,6,22-May
1277,1277,Brunei,Bandar Seri Begawan,4.52,115,2022,6,196640,6/1/2022,6,22-Jun
1278,1278,Brunei,Bandar Seri Begawan,4.52,115,2022,7,381870,7/1/2022,6,22-Jul
1279,1279,Brunei,Bandar Seri Begawan,4.52,115,2022,8,114630,8/1/2022,6,22-Aug
1280,1280,Brunei,Bandar Seri Begawan,4.52,115,2022,9,169640,9/1/2022,6,22-Sep
1281,1281,Brunei,Bandar Seri Begawan,4.52,115,2022,10,112480,10/1/2022,6,22-Oct
1282,1282,Brunei,Bandar Seri Begawan,4.52,115,2022,11,247040,11/1/2022,6,22-Nov
1283,1283,Brunei,Bandar Seri Begawan,4.52,115,2022,12,116440,12/1/2022,6,22-Dec
1284,1284,Brunei,Bandar Seri Begawan,4.52,115,2023,1,41270,1/1/2023,5,23-Jan
1285,1285,Brunei,Bandar Seri Begawan,4.52,115,2023,2,11670,2/1/2023,5,23-Feb
1286,1286,Brunei,Bandar Seri Begawan,4.52,115,2023,3,0,3/1/2023,0,23-Mar
1287,1287,Brunei,Bandar Seri Begawan,4.52,115,2023,4,0,4/1/2023,0,23-Apr
1288,1288,Brunei,Bandar Seri Begawan,4.52,115,2023,5,33800,5/1/2023,5,23-May
1289,1289,Brunei,Bandar Seri Begawan,4.52,115,2023,6,0,6/1/2023,0,23-Jun
1290,1290,Brunei,Bandar Seri Begawan,4.52,115,2023,7,0,7/1/2023,0,23-Jul
1291,1291,Brunei,Bandar Seri Begawan,4.52,115,2023,8,7580,8/1/2023,4,23-Aug
1292,1292,Brunei,Bandar Seri Begawan,4.52,115,2023,9,0,9/1/2023,0,23-Sep
1293,1293,Brunei,Bandar Seri Begawan,4.52,115,2023,10,0,10/1/2023,0,23-Oct
1294,1294,Brunei,Bandar Seri Begawan,4.52,115,2023,11,24470,11/1/2023,5,23-Nov
1295,1295,Brunei,Bandar Seri Begawan,4.52,115,2023,12,0,12/1/2023,0,23-Dec
1296,1296,Bulgaria,Sofia,42.45,23.2,2020,1,52770,1/1/2020,5,20-Jan
1297,1297,Bulgaria,Sofia,42.45,23.2,2020,2,66040,2/1/2020,5,20-Feb
1298,1298,Bulgaria,Sofia,42.45,23.2,2020,3,85130,3/1/2020,5,20-Mar
1299,1299,Bulgaria,Sofia,42.45,23.2,2020,4,92590,4/1/2020,5,20-Apr
1300,1300,Bulgaria,Sofia,42.45,23.2,2020,5,71480,5/1/2020,5,20-May
1301,1301,Bulgaria,Sofia,42.45,23.2,2020,6,73360,6/1/2020,5,20-Jun
1302,1302,Bulgaria,Sofia,42.45,23.2,2020,7,104750,7/1/2020,6,20-Jul
1303,1303,Bulgaria,Sofia,42.45,23.2,2020,8,82310,8/1/2020,5,20-Aug
1304,1304,Bulgaria,Sofia,42.45,23.2,2020,9,113560,9/1/2020,6,20-Sep
1305,1305,Bulgaria,Sofia,42.45,23.2,2020,10,365040,10/1/2020,6,20-Oct
1306,1306,Bulgaria,Sofia,42.45,23.2,2020,11,624690,11/1/2020,6,20-Nov
1307,1307,Bulgaria,Sofia,42.45,23.2,2020,12,290940,12/1/2020,6,20-Dec
1308,1308,Bulgaria,Sofia,42.45,23.2,2021,1,290720,1/1/2021,6,21-Jan
1309,1309,Bulgaria,Sofia,42.45,23.2,2021,2,374430,2/1/2021,6,21-Feb
1310,1310,Bulgaria,Sofia,42.45,23.2,2021,3,814150,3/1/2021,6,21-Mar
1311,1311,Bulgaria,Sofia,42.45,23.2,2021,4,443750,4/1/2021,6,21-Apr
1312,1312,Bulgaria,Sofia,42.45,23.2,2021,5,259820,5/1/2021,6,21-May
1313,1313,Bulgaria,Sofia,42.45,23.2,2021,6,141550,6/1/2021,6,21-Jun
1314,1314,Bulgaria,Sofia,42.45,23.2,2021,7,212600,7/1/2021,6,21-Jul
1315,1315,Bulgaria,Sofia,42.45,23.2,2021,8,445240,8/1/2021,6,21-Aug
1316,1316,Bulgaria,Sofia,42.45,23.2,2021,9,496650,9/1/2021,6,21-Sep
1317,1317,Bulgaria,Sofia,42.45,23.2,2021,10,896680,10/1/2021,6,21-Oct
1318,1318,Bulgaria,Sofia,42.45,23.2,2021,11,575790,11/1/2021,6,21-Nov
1319,1319,Bulgaria,Sofia,42.45,23.2,2021,12,497040,12/1/2021,6,21-Dec
1320,1320,Bulgaria,Sofia,42.45,23.2,2022,1,1736840,1/1/2022,7,22-Jan
1321,1321,Bulgaria,Sofia,42.45,23.2,2022,2,733930,2/1/2022,6,22-Feb
1322,1322,Bulgaria,Sofia,42.45,23.2,2022,3,431330,3/1/2022,6,22-Mar
1323,1323,Bulgaria,Sofia,42.45,23.2,2022,4,313460,4/1/2022,6,22-Apr
1324,1324,Bulgaria,Sofia,42.45,23.2,2022,5,230900,5/1/2022,6,22-May
1325,1325,Bulgaria,Sofia,42.45,23.2,2022,6,174900,6/1/2022,6,22-Jun
1326,1326,Bulgaria,Sofia,42.45,23.2,2022,7,466750,7/1/2022,6,22-Jul
1327,1327,Bulgaria,Sofia,42.45,23.2,2022,8,365330,8/1/2022,6,22-Aug
1328,1328,Bulgaria,Sofia,42.45,23.2,2022,9,265590,9/1/2022,6,22-Sep
1329,1329,Bulgaria,Sofia,42.45,23.2,2022,10,305450,10/1/2022,6,22-Oct
1330,1330,Bulgaria,Sofia,42.45,23.2,2022,11,246290,11/1/2022,6,22-Nov
1331,1331,Bulgaria,Sofia,42.45,23.2,2022,12,179190,12/1/2022,6,22-Dec
1332,1332,Bulgaria,Sofia,42.45,23.2,2023,1,15830,1/1/2023,5,23-Jan
1333,1333,Bulgaria,Sofia,42.45,23.2,2023,2,11550,2/1/2023,5,23-Feb
1334,1334,Bulgaria,Sofia,42.45,23.2,2023,3,4330,3/1/2023,4,23-Mar
1335,1335,Bulgaria,Sofia,42.45,23.2,2023,4,3060,4/1/2023,4,23-Apr
1336,1336,Bulgaria,Sofia,42.45,23.2,2023,5,120,5/1/2023,3,23-May
1337,1337,Bulgaria,Sofia,42.45,23.2,2023,6,4210,6/1/2023,4,23-Jun
1338,1338,Bulgaria,Sofia,42.45,23.2,2023,7,1210,7/1/2023,4,23-Jul
1339,1339,Bulgaria,Sofia,42.45,23.2,2023,8,920,8/1/2023,3,23-Aug
1340,1340,Bulgaria,Sofia,42.45,23.2,2023,9,2710,9/1/2023,4,23-Sep
1341,1341,Bulgaria,Sofia,42.45,23.2,2023,10,1930,10/1/2023,4,23-Oct
1342,1342,Bulgaria,Sofia,42.45,23.2,2023,11,1680,11/1/2023,4,23-Nov
1343,1343,Bulgaria,Sofia,42.45,23.2,2023,12,1780,12/1/2023,4,23-Dec
1344,1344,Burkina Faso,Ouagadougou,12.15,-1.3,2020,1,1410,1/1/2020,4,20-Jan
1345,1345,Burkina Faso,Ouagadougou,12.15,-1.3,2020,2,1790,2/1/2020,4,20-Feb
1346,1346,Burkina Faso,Ouagadougou,12.15,-1.3,2020,3,4070,3/1/2020,4,20-Mar
1347,1347,Burkina Faso,Ouagadougou,12.15,-1.3,2020,4,2690,4/1/2020,4,20-Apr
1348,1348,Burkina Faso,Ouagadougou,12.15,-1.3,2020,5,2200,5/1/2020,4,20-May
1349,1349,Burkina Faso,Ouagadougou,12.15,-1.3,2020,6,2730,6/1/2020,4,20-Jun
1350,1350,Burkina Faso,Ouagadougou,12.15,-1.3,2020,7,2430,7/1/2020,4,20-Jul
1351,1351,Burkina Faso,Ouagadougou,12.15,-1.3,2020,8,3910,8/1/2020,4,20-Aug
1352,1352,Burkina Faso,Ouagadougou,12.15,-1.3,2020,9,6130,9/1/2020,4,20-Sep
1353,1353,Burkina Faso,Ouagadougou,12.15,-1.3,2020,10,3920,10/1/2020,4,20-Oct
1354,1354,Burkina Faso,Ouagadougou,12.15,-1.3,2020,11,3890,11/1/2020,4,20-Nov
1355,1355,Burkina Faso,Ouagadougou,12.15,-1.3,2020,12,31900,12/1/2020,5,20-Dec
1356,1356,Burkina Faso,Ouagadougou,12.15,-1.3,2021,1,25810,1/1/2021,5,21-Jan
1357,1357,Burkina Faso,Ouagadougou,12.15,-1.3,2021,2,10910,2/1/2021,5,21-Feb
1358,1358,Burkina Faso,Ouagadougou,12.15,-1.3,2021,3,6980,3/1/2021,4,21-Mar
1359,1359,Burkina Faso,Ouagadougou,12.15,-1.3,2021,4,5780,4/1/2021,4,21-Apr
1360,1360,Burkina Faso,Ouagadougou,12.15,-1.3,2021,5,4210,5/1/2021,4,21-May
1361,1361,Burkina Faso,Ouagadougou,12.15,-1.3,2021,6,4340,6/1/2021,4,21-Jun
1362,1362,Burkina Faso,Ouagadougou,12.15,-1.3,2021,7,6960,7/1/2021,4,21-Jul
1363,1363,Burkina Faso,Ouagadougou,12.15,-1.3,2021,8,4220,8/1/2021,4,21-Aug
1364,1364,Burkina Faso,Ouagadougou,12.15,-1.3,2021,9,4160,9/1/2021,4,21-Sep
1365,1365,Burkina Faso,Ouagadougou,12.15,-1.3,2021,10,8520,10/1/2021,4,21-Oct
1366,1366,Burkina Faso,Ouagadougou,12.15,-1.3,2021,11,10160,11/1/2021,5,21-Nov
1367,1367,Burkina Faso,Ouagadougou,12.15,-1.3,2021,12,17200,12/1/2021,5,21-Dec
1368,1368,Burkina Faso,Ouagadougou,12.15,-1.3,2022,1,7680,1/1/2022,4,22-Jan
1369,1369,Burkina Faso,Ouagadougou,12.15,-1.3,2022,2,460,2/1/2022,3,22-Feb
1370,1370,Burkina Faso,Ouagadougou,12.15,-1.3,2022,3,1170,3/1/2022,4,22-Mar
1371,1371,Burkina Faso,Ouagadougou,12.15,-1.3,2022,4,10140,4/1/2022,5,22-Apr
1372,1372,Burkina Faso,Ouagadougou,12.15,-1.3,2022,5,60,5/1/2022,2,22-May
1373,1373,Burkina Faso,Ouagadougou,12.15,-1.3,2022,6,1450,6/1/2022,4,22-Jun
1374,1374,Burkina Faso,Ouagadougou,12.15,-1.3,2022,7,3290,7/1/2022,4,22-Jul
1375,1375,Burkina Faso,Ouagadougou,12.15,-1.3,2022,8,4840,8/1/2022,4,22-Aug
1376,1376,Burkina Faso,Ouagadougou,12.15,-1.3,2022,9,8210,9/1/2022,4,22-Sep
1377,1377,Burkina Faso,Ouagadougou,12.15,-1.3,2022,10,30,10/1/2022,2,22-Oct
1378,1378,Burkina Faso,Ouagadougou,12.15,-1.3,2022,11,100,11/1/2022,3,22-Nov
1379,1379,Burkina Faso,Ouagadougou,12.15,-1.3,2022,12,6310,12/1/2022,4,22-Dec
1380,1380,Burkina Faso,Ouagadougou,12.15,-1.3,2023,1,0,1/1/2023,0,23-Jan
1381,1381,Burkina Faso,Ouagadougou,12.15,-1.3,2023,2,310,2/1/2023,3,23-Feb
1382,1382,Burkina Faso,Ouagadougou,12.15,-1.3,2023,3,0,3/1/2023,0,23-Mar
1383,1383,Burkina Faso,Ouagadougou,12.15,-1.3,2023,4,0,4/1/2023,0,23-Apr
1384,1384,Burkina Faso,Ouagadougou,12.15,-1.3,2023,5,0,5/1/2023,0,23-May
1385,1385,Burkina Faso,Ouagadougou,12.15,-1.3,2023,6,0,6/1/2023,0,23-Jun
1386,1386,Burkina Faso,Ouagadougou,12.15,-1.3,2023,7,0,7/1/2023,0,23-Jul
1387,1387,Burkina Faso,Ouagadougou,12.15,-1.3,2023,8,0,8/1/2023,0,23-Aug
1388,1388,Burkina Faso,Ouagadougou,12.15,-1.3,2023,9,170,9/1/2023,3,23-Sep
1389,1389,Burkina Faso,Ouagadougou,12.15,-1.3,2023,10,0,10/1/2023,0,23-Oct
1390,1390,Burkina Faso,Ouagadougou,12.15,-1.3,2023,11,20,11/1/2023,2,23-Nov
1391,1391,Burkina Faso,Ouagadougou,12.15,-1.3,2023,12,0,12/1/2023,0,23-Dec
1392,1392,Burundi,Bujumbura,-3.16,29.18,2020,1,150,1/1/2020,3,20-Jan
1393,1393,Burundi,Bujumbura,-3.16,29.18,2020,2,110,2/1/2020,3,20-Feb
1394,1394,Burundi,Bujumbura,-3.16,29.18,2020,3,340,3/1/2020,3,20-Mar
1395,1395,Burundi,Bujumbura,-3.16,29.18,2020,4,180,4/1/2020,3,20-Apr
1396,1396,Burundi,Bujumbura,-3.16,29.18,2020,5,600,5/1/2020,3,20-May
1397,1397,Burundi,Bujumbura,-3.16,29.18,2020,6,1120,6/1/2020,4,20-Jun
1398,1398,Burundi,Bujumbura,-3.16,29.18,2020,7,2110,7/1/2020,4,20-Jul
1399,1399,Burundi,Bujumbura,-3.16,29.18,2020,8,590,8/1/2020,3,20-Aug
1400,1400,Burundi,Bujumbura,-3.16,29.18,2020,9,460,9/1/2020,3,20-Sep
1401,1401,Burundi,Bujumbura,-3.16,29.18,2020,10,660,10/1/2020,3,20-Oct
1402,1402,Burundi,Bujumbura,-3.16,29.18,2020,11,840,11/1/2020,3,20-Nov
1403,1403,Burundi,Bujumbura,-3.16,29.18,2020,12,1020,12/1/2020,4,20-Dec
1404,1404,Burundi,Bujumbura,-3.16,29.18,2021,1,16240,1/1/2021,5,21-Jan
1405,1405,Burundi,Bujumbura,-3.16,29.18,2021,2,12150,2/1/2021,5,21-Feb
1406,1406,Burundi,Bujumbura,-3.16,29.18,2021,3,5650,3/1/2021,4,21-Mar
1407,1407,Burundi,Bujumbura,-3.16,29.18,2021,4,9230,4/1/2021,4,21-Apr
1408,1408,Burundi,Bujumbura,-3.16,29.18,2021,5,12560,5/1/2021,5,21-May
1409,1409,Burundi,Bujumbura,-3.16,29.18,2021,6,12350,6/1/2021,5,21-Jun
1410,1410,Burundi,Bujumbura,-3.16,29.18,2021,7,17480,7/1/2021,5,21-Jul
1411,1411,Burundi,Bujumbura,-3.16,29.18,2021,8,27540,8/1/2021,5,21-Aug
1412,1412,Burundi,Bujumbura,-3.16,29.18,2021,9,46140,9/1/2021,5,21-Sep
1413,1413,Burundi,Bujumbura,-3.16,29.18,2021,10,24870,10/1/2021,5,21-Oct
1414,1414,Burundi,Bujumbura,-3.16,29.18,2021,11,9330,11/1/2021,4,21-Nov
1415,1415,Burundi,Bujumbura,-3.16,29.18,2021,12,71940,12/1/2021,5,21-Dec
1416,1416,Burundi,Bujumbura,-3.16,29.18,2022,1,17270,1/1/2022,5,22-Jan
1417,1417,Burundi,Bujumbura,-3.16,29.18,2022,2,16830,2/1/2022,5,22-Feb
1418,1418,Burundi,Bujumbura,-3.16,29.18,2022,3,6850,3/1/2022,4,22-Mar
1419,1419,Burundi,Bujumbura,-3.16,29.18,2022,4,62510,4/1/2022,5,22-Apr
1420,1420,Burundi,Bujumbura,-3.16,29.18,2022,5,16560,5/1/2022,5,22-May
1421,1421,Burundi,Bujumbura,-3.16,29.18,2022,6,20990,6/1/2022,5,22-Jun
1422,1422,Burundi,Bujumbura,-3.16,29.18,2022,7,39320,7/1/2022,5,22-Jul
1423,1423,Burundi,Bujumbura,-3.16,29.18,2022,8,16490,8/1/2022,5,22-Aug
1424,1424,Burundi,Bujumbura,-3.16,29.18,2022,9,9630,9/1/2022,4,22-Sep
1425,1425,Burundi,Bujumbura,-3.16,29.18,2022,10,19340,10/1/2022,5,22-Oct
1426,1426,Burundi,Bujumbura,-3.16,29.18,2022,11,9750,11/1/2022,4,22-Nov
1427,1427,Burundi,Bujumbura,-3.16,29.18,2022,12,8020,12/1/2022,4,22-Dec
1428,1428,Burundi,Bujumbura,-3.16,29.18,2023,1,11340,1/1/2023,5,23-Jan
1429,1429,Burundi,Bujumbura,-3.16,29.18,2023,2,350,2/1/2023,3,23-Feb
1430,1430,Burundi,Bujumbura,-3.16,29.18,2023,3,3290,3/1/2023,4,23-Mar
1431,1431,Burundi,Bujumbura,-3.16,29.18,2023,4,0,4/1/2023,0,23-Apr
1432,1432,Burundi,Bujumbura,-3.16,29.18,2023,5,1110,5/1/2023,4,23-May
1433,1433,Burundi,Bujumbura,-3.16,29.18,2023,6,0,6/1/2023,0,23-Jun
1434,1434,Burundi,Bujumbura,-3.16,29.18,2023,7,0,7/1/2023,0,23-Jul
1435,1435,Burundi,Bujumbura,-3.16,29.18,2023,8,820,8/1/2023,3,23-Aug
1436,1436,Burundi,Bujumbura,-3.16,29.18,2023,9,0,9/1/2023,0,23-Sep
1437,1437,Burundi,Bujumbura,-3.16,29.18,2023,10,0,10/1/2023,0,23-Oct
1438,1438,Burundi,Bujumbura,-3.16,29.18,2023,11,2180,11/1/2023,4,23-Nov
1439,1439,Burundi,Bujumbura,-3.16,29.18,2023,12,0,12/1/2023,0,23-Dec
1440,1440,Cambodia,Phnom Penh,11.33,104.55,2020,1,70,1/1/2020,2,20-Jan
1441,1441,Cambodia,Phnom Penh,11.33,104.55,2020,2,30,2/1/2020,2,20-Feb
1442,1442,Cambodia,Phnom Penh,11.33,104.55,2020,3,1140,3/1/2020,4,20-Mar
1443,1443,Cambodia,Phnom Penh,11.33,104.55,2020,4,130,4/1/2020,3,20-Apr
1444,1444,Cambodia,Phnom Penh,11.33,104.55,2020,5,60,5/1/2020,2,20-May
1445,1445,Cambodia,Phnom Penh,11.33,104.55,2020,6,190,6/1/2020,3,20-Jun
1446,1446,Cambodia,Phnom Penh,11.33,104.55,2020,7,920,7/1/2020,3,20-Jul
1447,1447,Cambodia,Phnom Penh,11.33,104.55,2020,8,130,8/1/2020,3,20-Aug
1448,1448,Cambodia,Phnom Penh,11.33,104.55,2020,9,140,9/1/2020,3,20-Sep
1449,1449,Cambodia,Phnom Penh,11.33,104.55,2020,10,90,10/1/2020,2,20-Oct
1450,1450,Cambodia,Phnom Penh,11.33,104.55,2020,11,600,11/1/2020,3,20-Nov
1451,1451,Cambodia,Phnom Penh,11.33,104.55,2020,12,280,12/1/2020,3,20-Dec
1452,1452,Cambodia,Phnom Penh,11.33,104.55,2021,1,36080,1/1/2021,5,21-Jan
1453,1453,Cambodia,Phnom Penh,11.33,104.55,2021,2,42390,2/1/2021,5,21-Feb
1454,1454,Cambodia,Phnom Penh,11.33,104.55,2021,3,51610,3/1/2021,5,21-Mar
1455,1455,Cambodia,Phnom Penh,11.33,104.55,2021,4,130620,4/1/2021,6,21-Apr
1456,1456,Cambodia,Phnom Penh,11.33,104.55,2021,5,129740,5/1/2021,6,21-May
1457,1457,Cambodia,Phnom Penh,11.33,104.55,2021,6,162690,6/1/2021,6,21-Jun
1458,1458,Cambodia,Phnom Penh,11.33,104.55,2021,7,188680,7/1/2021,6,21-Jul
1459,1459,Cambodia,Phnom Penh,11.33,104.55,2021,8,129390,8/1/2021,6,21-Aug
1460,1460,Cambodia,Phnom Penh,11.33,104.55,2021,9,174730,9/1/2021,6,21-Sep
1461,1461,Cambodia,Phnom Penh,11.33,104.55,2021,10,70480,10/1/2021,5,21-Oct
1462,1462,Cambodia,Phnom Penh,11.33,104.55,2021,11,48110,11/1/2021,5,21-Nov
1463,1463,Cambodia,Phnom Penh,11.33,104.55,2021,12,36630,12/1/2021,5,21-Dec
1464,1464,Cambodia,Phnom Penh,11.33,104.55,2022,1,11210,1/1/2022,5,22-Jan
1465,1465,Cambodia,Phnom Penh,11.33,104.55,2022,2,78080,2/1/2022,5,22-Feb
1466,1466,Cambodia,Phnom Penh,11.33,104.55,2022,3,22180,3/1/2022,5,22-Mar
1467,1467,Cambodia,Phnom Penh,11.33,104.55,2022,4,8040,4/1/2022,4,22-Apr
1468,1468,Cambodia,Phnom Penh,11.33,104.55,2022,5,5370,5/1/2022,4,22-May
1469,1469,Cambodia,Phnom Penh,11.33,104.55,2022,6,5610,6/1/2022,4,22-Jun
1470,1470,Cambodia,Phnom Penh,11.33,104.55,2022,7,9460,7/1/2022,4,22-Jul
1471,1471,Cambodia,Phnom Penh,11.33,104.55,2022,8,10270,8/1/2022,5,22-Aug
1472,1472,Cambodia,Phnom Penh,11.33,104.55,2022,9,6890,9/1/2022,4,22-Sep
1473,1473,Cambodia,Phnom Penh,11.33,104.55,2022,10,7040,10/1/2022,4,22-Oct
1474,1474,Cambodia,Phnom Penh,11.33,104.55,2022,11,7070,11/1/2022,4,22-Nov
1475,1475,Cambodia,Phnom Penh,11.33,104.55,2022,12,9690,12/1/2022,4,22-Dec
1476,1476,Cambodia,Phnom Penh,11.33,104.55,2023,1,490,1/1/2023,3,23-Jan
1477,1477,Cambodia,Phnom Penh,11.33,104.55,2023,2,200,2/1/2023,3,23-Feb
1478,1478,Cambodia,Phnom Penh,11.33,104.55,2023,3,60,3/1/2023,2,23-Mar
1479,1479,Cambodia,Phnom Penh,11.33,104.55,2023,4,110,4/1/2023,3,23-Apr
1480,1480,Cambodia,Phnom Penh,11.33,104.55,2023,5,70,5/1/2023,2,23-May
1481,1481,Cambodia,Phnom Penh,11.33,104.55,2023,6,20,6/1/2023,2,23-Jun
1482,1482,Cambodia,Phnom Penh,11.33,104.55,2023,7,50,7/1/2023,2,23-Jul
1483,1483,Cambodia,Phnom Penh,11.33,104.55,2023,8,80,8/1/2023,2,23-Aug
1484,1484,Cambodia,Phnom Penh,11.33,104.55,2023,9,70,9/1/2023,2,23-Sep
1485,1485,Cambodia,Phnom Penh,11.33,104.55,2023,10,60,10/1/2023,2,23-Oct
1486,1486,Cambodia,Phnom Penh,11.33,104.55,2023,11,40,11/1/2023,2,23-Nov
1487,1487,Cambodia,Phnom Penh,11.33,104.55,2023,12,100,12/1/2023,3,23-Dec
1488,1488,Cameroon,Yaounde,3.5,11.35,2020,1,11520,1/1/2020,5,20-Jan
1489,1489,Cameroon,Yaounde,3.5,11.35,2020,2,6430,2/1/2020,4,20-Feb
1490,1490,Cameroon,Yaounde,3.5,11.35,2020,3,5380,3/1/2020,4,20-Mar
1491,1491,Cameroon,Yaounde,3.5,11.35,2020,4,20170,4/1/2020,5,20-Apr
